Y1,Y2,Y,Domain,area,keywords,Abstract
1,5,22,ECE , System identification  , adaptive filters; LMS; least-mean mixed-norm; least mean fourth; broadband multi-path sparse channel estimation; correntropy-induced metric        ,"A robust sparse least-mean mixture-norm (LMMN) algorithm is proposed, and its performance is appraised in the context of estimating a broadband multi-path wireless channel. The proposed algorithm is implemented via integrating a correntropy-induced metric (CIM) penalty into the conventional LMMN algorithm to modify the basic cost function, which is denoted as the CIM-based LMMN (CIM-LMMN) algorithm. The proposed CIM-LMMN algorithm is derived in detail within the kernel framework. The updating equation of CIM-LMMN can provide a zero attractor to attract the non-dominant channel coefficients to zeros, and it also gives a tradeoff between the sparsity and the estimation misalignment. Moreover, the channel estimation behavior is investigated over a broadband sparse multi-path wireless channel, and the simulation results are compared with the least mean square/fourth (LMS/F), least mean square (LMS), least mean fourth (LMF) and the recently-developed sparse channel estimation algorithms. The channel estimation performance obtained from the designated sparse channel estimation demonstrates that the CIM-LMMN algorithm outperforms the recently-developed sparse LMMN algorithms and the relevant sparse channel estimation algorithms. From the results, we can see that our CIM-LMMN algorithm is robust and is superior to these mentioned algorithms in terms of both the convergence speed rate and the channel estimation misalignment for estimating a sparse channel."
1,5,22,ECE , System identification  , Coherence; Higher order statistics; Model validation; Fourth-order cross-cumulant; NRMSE        ,"Validation of an estimated model is not a trivial task because it depends on the purpose of the model, which usually defines the most important features of the model. Thus, in a validation process, the use of diverse tools that exploit different domains is recommended. Here, with this aim, a scale for model validation is proposed that combines the Normalized Root Mean Square Error (NRMSE) with two new indices: the coherence-based index and the fourth-order cross-cumulant index. The proposed scale was used for the validation of three models: the Logistic Map, the Duffing-Ueda oscillator, and the Buck converter. The results demonstrated that the proposed model validation scale produces a more complete validation process that takes into account both time and frequency information and provides robustness against Gaussian noise."
1,5,22,ECE , System identification  , Electrohydraulics; Hydraulic system modeling; System identification        ,"The physical model of an electrohydraulic actuation system has been obtained. To arrive at the closure of the model, experimental models for actuator friction and the characteristics of the proportional valves have been constructed. The variation of discharge through the proportional valve has shown the metered ports to be nonmatched that has been taken care of by estimating two separate coefficients for the main flow path and one leakage coefficient. An algebraic friction model retaining all the features of the existing differential model has been developed. All these nonlinear subsystem models have been integrated together in MATLAB/SIMULINK frame to predict the actuation dynamics. The variations of the predicted and experimental displacements of the piston against different command signals have been found to be quite close to each other."
1,5,22,ECE , System identification  , Bayesian regularization; composite structures; impact force reconstruction; impact location identification; unscented Kalman filter        ,"In structural health monitoring of composite structures, one important task is to detect and identify the low-velocity impact events, which may cause invisible internal damages. This paper presents a novel approach for simultaneously identifying the impact location and reconstructing the impact force time history acting on a composite structure using dynamic measurements recorded by a sensor network. The proposed approach consists of two parts: (1) an inner loop to reconstruct the impact force time history and (2) an outer loop to search for the impact location. In the inner loop, a newly developed inverse analysis method with Bayesian inference regularization is employed to solve the ill-posed impact force reconstruction problem using a state-space model. In the outer loop, a nonlinear unscented Kalman filter (UKF) method is used to recursively estimate the impact location by minimizing the error between the measurements and the predicted responses. The newly proposed impact load identification approach is illustrated by numerical examples performed on a composite plate. Results have demonstrated the effectiveness and applicability of the proposed approach to impact load identification. Copyright (c) 2016 John Wiley & Sons, Ltd."
1,5,22,ECE , System identification  , modal parameters; time domain; frequency domain        ,"Regardless to the service lifetime of a structure, unwanted vibration can occur due to unknown sources. Excessive vibration may lead to uncomfortable feeling of the occupant, or deterioration of sensitive instruments in an industrial building. To determine the nature of the mentioned vibration problems, an evaluation of dynamic properties of the structure is required. Recently, researchers and engineers have spent a lot of effort to control the vibration behavior of structures. Several methods have been developed in the field of system identification. Alternative methods to estimate the structural modal parameters are SSI and ARMA. This paper discusses the evaluation of dynamic properties of existing platform structures. Unwanted vibration appears when the material is pumped into the pipe which tends to cause fatigue unwillingly. Dynamic evaluation is performed to obtain the natural frequency of structures by using the SSI and ARMA model. The response measurement is taken while the structure is under operational condition. In this contribution, the mentioned models give satisfactory result compared to FEM model. (C) 2017 The Authors. Published by Elsevier Ltd."
1,5,22,ECE , System identification  , Wind farms; Short-term prediction; Estimation; System identification        ,"This paper approaches the problem of output power prediction for an off-shore wind park. To this end, a so called wind deficiency factor for each turbine and for each wind direction sector is identified using past data. This identification is done by using the effective wind speed concept that can establish a link between output power of each wind turbine and meteorological mast measures in terms of wind speed and direction. Based on forecast wind speed and direction, a wind park simulator that uses the previously identified deficiency factors, computes future output power time evolutions. Nunierical simulations show the feasibility of the proposed approach. (C) 2016 Elsevier Ltd. All rights reserved."
1,5,22,ECE , System identification  , Data storage; Detectors; Observers; System identification        ,"Detection of a model from a set of models that best describes the behavior of a system is of primary importance in many applications. In this article two discriminating signals are derived from measurements for a plant that switches between two model behaviors, where the transfer functions from inputs to the two signals are identical when one model is effective while they are negative of each other when the other model is effective. The developed detection algorithm called the innovation squared mismatch is utilized for the read operation of probe based data storage. The innovations squared mismatch method offers better detection performance with significantly less computational complexity compared to prevalently used maximum a posteriori probability based methods in current data storage systems. The article further proposes employing maximum likelihood sequence detection based methods where the plant behavior can switch from one model to another at high rates and the transients from a previous behavior affect the current behavior causing inter-symbol interference. Exhaustive simulation and experimental results corroborate the efficiency of the proposed methods. (C) 2016 Elsevier Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , Phytoremediation; Metal interactions; Fast kinetics; Microcalorimetry; Spectroscopy        ,"Phytochelatins or PCn,(gamma Glu-Cys),-Gly,and their glutathione (GSH) precursor are thiol-rich peptides that play an important role in heavy metal detoxification in plants and microorganisms. Complex formation between Cd2+ and Pb2+ and GSH or PCn (n = 2, 4 and 6) are investigated by microcalorimetry, absorption spectrophotometry and T-jump kinetics. Complex formation with Pb2+ or Cd2+ is exothermic, and induces ligand metal charge transfer bands in UV absorption spectral range, which implies the formation of a coordination bond between the metal and the thiol groups of the phytochelatins. Absorption spectra and microcalorimetry experiments allow the determination of the affinity constants and the stoichiometry of the complexes. We show that the three PCn interact with Pb2+ to form the 1:1 and 2:1 M:L complexes, with similar affinity constants (log K-11(pb) similar to 4.6 log K-21(pb)similar to 11.4). These affinities are independent of the number of thiols and are, moreover, lower than those determined for complex formation with Cd2+. On the other hand, with Cd2+, PC2-Cd, PC2-Cd-2, (PC2)(3)-Cd-2, PC4-Cd, PC4-Cd-2, PC6-Cd, (PC6)(2)-Cd-3 and PC6-Cd-3 complexes are detected. Furthermore, for PC4-Cd, the 1:1 complex is the most stable: affinity constant (log K-11(cd)similar to 7.5). Kinetic studies indicate that complex formation between Cd2+ and GSH occurs in the ms range; direct rate constant k(obs) = (6.8 +/- 0.3) 106 M-1 s(-1) and reverse rate constant k(-obs), = 340 +/- 210 s(-1). Thus, when encapsulated in a silica matrix, PCn can be good candidates for heavy metal detection. (C) 2016 Elsevier Ireland Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , Dark energy; Accelerated universe; Relativistic fluid; Causal correction        ,"An isotropic and homogeneous cosmological model with a source of dark energy is studied. That source is simulatedwith a viscous relativistic fluidwith minimal causal correction. In this model the restrictions on the parameters coming from the following conditions are analized: (a) energy density without singularities along time, (b) scale factor increasing with time, (c) universe accelerated at present time, (d) state equation for dark energy with ""omega"" bounded and close to -1. It is found that those conditions are satisfied for the following two cases. (i) When the transport coefficient (tau(Pi)), associated to the causal correction, is negative, with the additional restriction zeta |tau(Pi)| >2/3, where. is the relativistic bulk viscosity coefficient. The state equation is in the ""phantom"" energy sector. (ii) For tau(Pi) positive, in the ""k-essence"" sector. It is performed an exact calculation for the case where the equation of state is constant, finding that option (ii) is favored in relation to (i), because in (ii) the entropy is always increasing, while this does no happen in (i)."
3,6,58,MAE , Thermodynamics  , Thermal radiation; Surface radiative heat transfer; Conjugate heat transfer; P-1-model; Thermal coupling        ,"A parametric investigation of radiative heat transfer is carried out, including the effects of conjugate heat transfer between fluid and solid media. The thermal radiation is simulated using the P-1-model. The numerical model and the thermal coupling strategy, suitable for a transient solver, is described. Such numerical coupling requires that the radiative equation is solved several times at each iteration; hence, the computational cost of the radiative model is a crucial issue. The P-1-model is adopted because of its particularly fast computation. First, a collection of benchmark cases is presented and used to carefully validate the radiation model against literature results and to analyse the model prediction limits. Despite the simplicity of the model, it satisfactorily reproduces the thermal radiation effects. Some lack of accuracy is identified in particular cases. Second, a number of benchmark cases are described and adopted to investigate fluid-solid thermal interaction in the presence of radiation. Three cases are designed, to couple radiation with: pure conduction, conduction and forced convection, conduction and natural convection. In all the cases, the surface radiative heat transfer strongly influences the system thermodynamics, leading to a significant increase of the fluid-solid interface temperature. The main non dimensional numbers, related to the mutual influence of the different heat transfer modes, are introduced and employed in the analyses. A new conduction-radiation parameter is derived in order to study the conductive boundary layer in absence of convective heat transfer. (C) 2016 Elsevier Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , accretion; accretion discs; black hole physics; MHD; relativistic processes; Galaxy        ,"We calculate the radiative properties of Sagittarius A* -spectral energy distribution, variability and radio-infrared images - using the first 3D, physically motivated black hole accretionmodels that directly evolve the electron thermodynamics in general relativistic MHD simulations. These models reproduce the coupled disc-jet structure for the emission favoured by previous phenomenological analytic and numerical works. More specifically, we find that the low frequency radio emission is dominated by emission from a polar outflow while the emission above 100 GHz is dominated by the inner region of the accretion disc. The latter produces time variable near-infrared (NIR) and X-ray emission, with frequent flaring events (including IR flares without corresponding X-ray flares and IR flares with weak X-ray flares). The photon ring is clearly visible at 230 GHz and 2 mu m, which is encouraging for future horizon-scale observations. We also show that anisotropic electron thermal conduction along magnetic field lines has a negligible effect on the radiative properties of our model. We conclude by noting limitations of our current generation of first-principles models, particularly that the outflow is closer to adiabatic than isothermal and thus underpredicts the low frequency radio emission."
3,6,58,MAE , Thermodynamics  , Deleuze; intensity; thermodynamics; entropy; virtual; actual        ,"Deleuze's use of thermodynamics in the fifth chapter of his masterwork Difference and Repetition ushers in perhaps the most crucial notion for understanding this work: intensity. Given that the process of actualisation relies on the intensive necessarily means that any discussion of the relationship between the virtual and the actual must include a thorough explanation of the role of intensity, and where exactly this notion sits within the virtual-actual doublet. As such, we must return to the fifth chapter of Difference and Repetition in order to assess the way in which Deleuze conceives of this complex and indispensable cog in his ontological and metaphysical philosophy. In this paper we turn, then, to Deleuze's engagement with the theories of the intensive as found in classical thermodynamic theory. Quite simply, Deleuze will highlight the way in which the productive force of differences in intensity remains under-appreciated in contrast to the extensive states they create in this classical framework. We can understand this engagement, then, as an example of the way in which the extensive is continually privileged over the intensive. In this paper we will outline the details of the engagement between Deleuze and thermodynamics, as this paves the way for his own philosophy of intensity. Furthermore, we will provide a theory of the relationship between intensity, the virtual and the actual as these notions appear in Difference and Repetition"
3,6,58,MAE , Thermodynamics  , adiabatic absorption; shortcut; pinch point; conceptual design        ,"Shortcut methods are valuable tools for the fast evaluation of key performance indicators in the early phase of conceptual process design. For the design of absorption columns, operation at minimum solvent demand represents a thermodynamically sound indicator, which is, however, difficult to determine because an infinite number of separation stages need to be considered. Instead, the suggested shortcut model exploits the existence of the pinch point to identify operation at minimum solvent demand. Existing shortcut concepts, such as the well-known equation of Kremser (Natl Pet News, 22, 43-49, 1930), are significantly outperformed by the novel shortcut model, which can be gradually refined to any desired accuracy. Integration into a stepwise procedure results in reliable solutions. The model covers rigorous thermodynamics; no simplifications regarding phase equilibrium, heat effects, or number of components are required. The performance of the method is illustrated by several case studies with up to seven components. (C) 2016 American Institute of Chemical Engineers AIChE J, 63: 1213-1225, 2017"
3,6,58,MAE , Thermodynamics  , nanolaminates; deformation; shear transformation zones; STZ; dislocations; plasticity; effective temperature        ,"Experiments and atomic-scale simulations suggest that the transmission of plasticity carriers in deforming amorphous-crystalline nanolaminates is mediated by the biphase interface between the amorphous and crystalline layers. In this paper, we present a micromechanics model for these biphase nanolaminates that describes defect interactions through the amorphous-crystalline interface (ACI). The model is based on an effective-temperature framework to achieve a unified description of the slow, configurational atomic rearrangements in both phases when driven out of equilibrium. We show how the second law of thermodynamics constrains the density of defects and the rate of configurational rearrangements, and apply this framework to dislocations in crystalline solids and shear transformation zones (STZs) in amorphous materials. The effective-temperature formulation enables us to interpret the observed movement of dislocations to the ACI and the production of STZs at the interface as a 'diffusion' of configurational disorder across the material. We demonstrate favorable agreement with experimental findings reported in (Kim et al 2011 Adv. Funct. Mater. 21 4550-4), and demonstrate how the ACI acts as a sink of dislocations and a source of STZs."
3,6,58,MAE , Thermodynamics  , Ciprofloxacin; Sediment; Sorption; Isotherm; Ionic strength; Temperature; Kinetic; thermodynamic study        ,"In this study, equilibrium isotherms, kinetics and thermodynamics of ciprofloxacin on seven sediments in a batch sorption process were examined. The effects of contact time, initial ciprofloxacin concentration, temperature and ionic strength on the sorption process were studied. The K-d parameter from linear sorption model was determined by linear regression analysis, while the Freundlich and Dubinin-Radushkevich (D-R) sorption models were applied to describe the equilibrium isotherms by linear and nonlinear methods. The estimated K-d values varied from 171 to 37,347 mL/g. The obtained values of E (free energy estimated from D-R isotherm model) were between 3.51 and 8.64 kJ/mol, which indicated a physical nature of ciprofloxacin sorption on studied sediments. According to obtained n values as measure of intensity of sorption estimate from Freundlich isotherm model (from 0.69 to 1.442), ciprofloxacin sorption on sediments can be categorized from poor to moderately difficult sorption characteristics. Kinetics data were best fitted by the pseudo-secondorder model (R-2 >0.999). Thermodynamic parameters including the Gibbs free energy (Delta G degrees), enthalpy (Delta H degrees) and entropy (Delta S degrees) were calculated to estimate the nature of ciprofloxacin sorption. Results suggested that sorption on sediments was a spontaneous exothermic process."
3,6,58,MAE , Thermodynamics  , Thermodynamics; Desulfurization; Dehalogenation; Cerium oxides; La2O3/La2O2CO3; Regeneration        ,"The thermodynamic analyses are focused on the determination of theoretical equilibrium concentrations of H2S, HCl and HF for La2O3, La2O2CO3 and CexOy-based sulfur compounds sorbents, on possible interferences of hydrogen halides in H2S removal in the temperature range 600-1100 K and on upstream selective deep removal of HCl and HF in producer gas. Minimization of Gibbs energy for the system was used in more complicated situations. The lowest H2S concentration (<0.1 ppm-v) can be attained by Ce2O3-based sorbents at temperatures below 800 K. Oxidation of the Ce2O3-based sorbents to less efficient higher Ce-oxides (with limit of CeO2) is thermodynamically preferred in real producer gas. Presence of CO2 in gas phase leads to formation of lanthanum oxy-carbonate (La2O2CO3) with lower efficiency in H2S removal than La2O3. The thermodynamic analyses are also focused on suitable ways and conditions for regeneration of spent desulfurization sorbents (Ce2O2S and La2O2S) to the corresponding oxides or oxy-carbonates at temperatures 600 K-1100 K. The Ce2O2S-based spent cerium sorbents are advantageously regenerated by reaction with SO2 at temperatures over 700 K. In this way CeO2, elemental sulfur and small concentrations of S2O are theoretically produced. If the cerium halides are formed, their decomposition and full Ce-sorbent regeneration is thermodynamically possible rather by reaction with steam. The La-based spent sulfur sorbents are restored by reaction with CO2 and H2O vapor leading to formation of La2O2CO3 and H2S. The suitable operating conditions involve temperatures between 700 and 800 K and higher operating pressures. Potential small contents of La-oxy-halides (LaOF and LaOCl) in the spent sorbent are converted into La2O2CO3 in such a regeneration process. (C) 2016 Elsevier Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , Shape memory alloys Shape memory effect; Pseudoelasticity; Generalized plasticity; Invariance; Balance energy equation; hermomechanical state equations; Isothermal split; Thermomechanical couplings        ,"In this work, we address several theoretical and computational issues which are related to the thermomechanical modeling of shape memory alloy materials. More specifically, in this paper we revisit a non-isothermal version of the theory of large deformation generalized plasticity which is suitable for describing the multiple and complex mechanisms occurring in these materials during phase transformations. We also discuss the computational implementation of a generalized plasticity-based constitutive model, and we demonstrate the ability of the theory in simulating the basic patterns of the experimentally observed behavior by a set of representative numerical examples."
3,6,58,MAE , Thermodynamics  , Density functional theory (DFT); Hot isostatic pressing (HIP); Solubility of gas in metal; Thermodynamics; Additive manufacturing        ,"The solubility of Ar in alpha-Ti under temperature and pressure conditions typical to hot isostatic pressing (HIP) of pore-laden laser additive manufactured parts is investigated. The equilibrium pressure and radius of an Ar-containing pore during HIP, as a function of initial pore radius, are evaluated from a thermodynamics perspective. It is found that a reduction in pore radius by one to two orders of magnitude, as well as extremely high pore pressures on the order of GPa, can result from HIP. Using density functional theory (DFT), the formation energies of Ar solutes in the pure Ti matrix are calculated. Several different types of solutes, including interstitial in single crystal and substitutional in both single crystal and (1 0 (1) over bar 1) and (1 0 (1) over bar 2) twin boundaries, are considered in the calculations. The solubility of Ar in Ti is then calculated based on the formation energies as a function of both temperature and pressure. Although the dissolution of Ar in Ti is highly endothermic, substitutional Ar atoms in Ti, especially in crystallographic defects like twin boundaries, have been found to possess significantly lower formation energies than interstitials. The corresponding solubility of Ar within the Ti matrix is found to be very low. However, it increases substantially under the elevated pressure and temperature conditions in the pores during HIP, which further facilitates the removal of Ar. (C) 2017 Elsevier B.V. All rights reserved."
3,6,58,MAE , Thermodynamics  , Intracellular ammonium; Metabolomics; Ammonium transport; Central nitrogen metabolism; Ammonia passive diffusion; Thermodynamics        ,"Background: Microbial production of nitrogen containing compounds requires a high uptake flux and assimilation of the N-source (commonly ammonium), which is generally coupled with ATP consumption and negatively influences the product yield. In the industrial workhorse Saccharomyces cerevisiae, ammonium (NH4+) uptake is facilitated by ammonium permeases (Mep1, Mep2 and Mep3), which transport the NH4+ ion, resulting in ATP expenditure to maintain the intracellular charge balance and pH by proton export using the plasma membrane-bound H+ -ATPase. Results: To decrease the ATP costs for nitrogen assimilation, the Mep genes were removed, resulting in a strain unable to uptake the NH4+ ion. Subsequent analysis revealed that growth of this Delta mep strain was dependent on the extracellular NH3 concentrations. Metabolomic analysis revealed a significantly higher intracellular NHX concentration (3.3-fold) in the Delta mep strain than in the reference strain. Further proteomic analysis revealed significant up-regulation of vacuolar proteases and genes involved in various stress responses. Conclusions: Our results suggest that the uncharged species, NH3, is able to diffuse into the cell. The measured intracellular/extracellular NHX ratios under aerobic nitrogen-limiting conditions were consistent with this hypothesis when NHx compartmentalization was considered. On the other hand, proteomic analysis indicated a more pronounced N-starvation stress response in the Delta mep strain than in the reference strain, which suggests that the lower biomass yield of the Delta mep strain was related to higher turnover rates of biomass components."
3,6,58,MAE , Thermodynamics  , Casein micelles; Transglutaminase; Calcium phosphate nanocluster; Ethylenediaminetetraacetic acid        ,"The influence of transglutaminase (TG) treatment on the changes in the physico-chemical properties of reconstituted skim milk (10 wt%) with different amounts of added ethylenediaminetetraacetic acid (EDTA) (0-50 mM) was studied. The partition of salts (Ca, Mg, K, Na and inorganic phosphate) was determined experimentally by atomic absorption and emission spectroscopy, colorimetry and P-31-nuclear magnetic resonance spectroscopy, and calculated with a model of the salt partition in milk based on equilibrium thermodynamics. Hydrodynamic radius, skim milk viscosity and casein micelle medium resolution substructure were measured by dynamic light scattering, rheology, and small-angle X-ray scattering (SAXS), respectively. TG treatment of milk did not influence the partition of salts upon the addition of EDTA as TG crosslinking is unlikely to disrupt the phosphate centre motifs on the short exon-encoded amino acid sequences on caseins. However, TG treatment prevented full dissociation of casein micelles when >15 mM EDTA was added, and induced higher viscosity increase than TG-untreated milk upon addition of EDTA. In accordance with the particle sizing results, SAXS demonstrated that TG treatment reduced the extent of EDTA-induced micellar disruption, as compared to milk without TG treatment. (C) 2017 Elsevier Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , density functional theory; isocyanate; isothiocyanate; oligomerization; polymerization        ,"Coupling between iso(thio) cyanates and amines, alcohols, and thiols to yield (thio) urea/urethane in the gas phase is important for the vacuum deposition processes of functional organic thin films such as molecular layer deposition or chemical vapor deposition. In this study, the kinetics and thermodynamics of 12 reactions between bifunctional reactants containing -NCO/-NCS and -NH2/-OH/-SH moieties were calculated using double-hybrid density functional theory to find systematic structure-reactivity relationships. The activation energy for the proton-transfer step was correlated with the basicity of the nucleophile/Bronsted acid reactants, while the exothermicity of the coupling reaction depends on whether the other functionality is -NCO or -NCS. Analysis of the transition states revealed that the location of the transition state is affected by the basicity of the reactants. Vibrational and electronic spectra of the product were obtained to help future experimental investigations."
3,6,58,MAE , Thermodynamics  , macroporous crosslinked copolymer; Cr(VI); hexamethylene diamine; kinetic models; thermodynamics        ,"Macroporous copolymers of poly[(glycidyl methacrylate)-co-(ethylene glycol dimethacrylate)] (PGME) with various crosslinker (ethylene glycol dimethacrylate) concentrations and porosity parameters and additionally functionalized with hexamethylene diamine (PGME-HD) were tested as potential Cr(VI) oxyanion sorbents from aqueous solutions. Kinetics of Cr(VI) sorption was investigated in the temperature range 298-343 K and the results were fitted to chemical reaction and particle diffusion models. The Cr(VI) sorption obeys the pseudo-second-order model with definite influence of pore diffusion. A temperature rise promotes chromium removal, with a maximum experimental uptake capacity of 4.21 mmol g(-1) at 343 K for the sample with the highest amino group concentration. Equilibrium data were analysed with Langmuir, Freundlich and Temkin adsorption isotherm models. Thermodynamic parameters, i.e. Gibbs free energy (G(0)), enthalpy (H-0) and entropy change (S-0) and activation energy of sorption (E-a), were calculated. The Cr(VI) adsorption onto PGME-HD was found to be spontaneous and endothermic, with increased randomness in the system. Desorption experiments show that chromium anion sorption was reversible and the PGME-HD sample GMA 60 HD was easily regenerated with 0.1 mol L-1 NaOH up to 90% recovery in the fourth sorption/desorption cycle. In the fifth cycle, a substantial sorption loss of 37% was observed. (c) 2016 Society of Chemical Industry"
3,6,58,MAE , Thermodynamics  , Aluminum; Aluminum nitride; Creep performance; Al2O (g)        ,"The Al-MgO-Al2O3 composite samples were prepared with alumina (fused corundum and sintered alumina), high purity sintered magnesia and aluminum powder. Creep test was carried out at 1300 degrees C and studied. The results show that the creep rate of sample without aluminum addition decreases gradually. The creep properties of the MgO-Al2O3 composite material are improved by aluminum powder addition, with the sample demonstrating, an increase creep rate. The physical properties of the samples are enhanced by aluminum powder addition as well. The mechanism of the improvement on the sample is analyzed by different characterization methods and kinetics calculations. Our results indicates that the AIN and MgAl2O4 spinel phases which are formed during the creep test are acting as the reinforcing phases and therefore enhance the creep performance of the samples. (C) 2016 Published by Elsevier Masson SAS."
3,6,58,MAE , Thermodynamics  , Duplex stainless steel; Plastic deformation; Thermodynamics and kinetics of processes in materials; Mechanical property; Bimodal size microstructure        ,"The room-temperature duplex structure of duplex stainless steel is always metastable, which suggests that non equilibrium phase transformation can be further exploited for producing duplex stainless steel having the same chemical compositions and phase constitution but different microstructures. This work uses rapid solidification obtained duplex stainless steel to expand heat-treatment temperature range for achieving 50/50 duplex structure. Research shows an equilibrium state for the phase constitution of duplex stainless steel after sufficiently long time annealing, and establishes the non-equilibrium kinetics diagram of ferrite-to-austenite transition in cold-rolled duplex stainless steel. It is then shown that the duplex stainless steel with about 50% austenite phase can be prepared using different non-equilibrium thermal process, of which the yield strength and elongation vary in the ranges of 306-499 MPa and 20-33%, respectively. The sample, which exhibits the best combination of yield strength (371 MPa) and elongation (33%), is attributed to the bimodal distribution of austenite grain size."
3,6,58,MAE , Thermodynamics  , Solubility parameter; Oil compatibility; Modeling; Asphaltene        ,"The experimental method used to predict solubility parameter of Brazilian crude oils takes into account the critical solubility parameter assumption. In this work, experimental ratifications to this assumption were found for both crude oils and nonpolar asphaltene mixtures. This is an important matter since the oil compatibility is estimated from this assumption. Models based on the Regular Solution and Flory-Huggins theories were used to estimate the solubility data of least-soluble asphaltenes. Thereby, it was observed that the employment of Kikic modification of the Flory-Huggins combinatorial term plus the replacement of the traditional Hildebrand solubility parameter by the Hansen solubility parameter in the energetic term greatly improved the performance of these models and led to the best correlation, even for polar and associative solvents. In addition, the impact of asphaltene blending on Brazilian oil stability was evaluated from two asphaltene fractions sequentially extracted. The results point out that the asphaltene subfractionation should be taken into account in the solubility modeling. From these results, a critical solubility parameter for Brazilian oils (16.8 MPa1/2) is proposed to be used as a universal input parameter in the experimental methodology of predicting solubility parameter of crude oils based on asphaltene stability. The predicted solubility parameter was fully compatible with the calculations from three empirical models that also correlate this property with other experimental data of crude oils. (C) 2017 Elsevier Ltd. All rights reserved."
3,6,58,MAE , Thermodynamics  , AdS-CFT Correspondence; Gauge-gravity correspondence; Holography and condensed matter physics (AdS/CMT); Quark-Gluon Plasma        ,"We compute quasinormal modes (QNMs) of the metric and gauge field perturbations about black branes electrically and magnetically charged in the Einstein-MaxwellChern-Simons theory. By the gauge/gravity correspondence, this theory is dual to a particular class of field theories with a chiral anomaly, in a thermal charged plasma state subjected to a constant external magnetic field, B. The QNMs are dual to the poles of the two -point functions of the energy -momentum and axial current operators, and they encode information about the dissipation and transport of charges in the plasma. Complementary to the gravity calculation, we work out the hydrodynamic description of the dual field theory in the presence of a chiral anomaly, and a constant external B. We find good agreement with the weak field hydrodynamics, which can extend beyond the weak B regime into intermediate regimes. Furthermore, we provide results that can be tested against thermodynamics and hydrodynamics in the strong B regime. We find QNMs exhibiting Landau level behavior, which become long-lived at large B if the anomaly coefficient exceeds a critical magnitude. Chiral transport is analyzed beyond the hydrodynamic approximation for the five (formerly) hydrodynamic modes, including a chiral magnetic wave."
3,6,58,MAE , Thermodynamics  , biosorption; kinetic parameters; modeling; Rhizoclonium hookeri; separation; wastewater treatment        ,"In the present study, the microalga Rhizoclonium hookeri (RH) was effectively applied to remove the metal ions [Pb(II) and Ni(II)] from aqueous solution in batch adsorption mode experiments. The adsorption process was influenced by several operating parameters such as initial metal ion concentration, contact time, pH, particle size, adsorbent dose, and temperature. The maximum monolayer adsorption capacity of the RH was found to be 81.7 mg g(-1) and 65.81 mg g(-1) for Pb(II) and Ni(II) ions, respectively, at optimum conditions. The calculated thermodynamic parameters illustrated that the adsorption process was found to be spontaneous and endothermic in nature. Experimental data were analyzed in terms of pseudo-first order, pseudo-second order, and Elovich kinetic models. The results showed that the removal of Pb(II) and Ni(II) ions followed the pseudo-second order kinetics. The adsorption isotherm data were described using two and three parameter models. The results indicate that the adsorption data were best fitted with the Sips isotherm model. Consequently, the microalga RH with good adsorbability and reusability could be used as an effective adsorbent for the adsorption of Pb(II) and Ni(II) ions from wastewater."
4,10,71,Civil , Transparent Concrete  , effective medium theory; microwave transmission; concrete; engineering camouflage        ,"According to the effective medium theory, the components of microwave-transparent concrete need have low permittivity and conductance. Through screening out related materials and the use of appropriate production processes, the microwave-transparent cement concrete samples are manufactured. microwave transmission ratios of the samples are tested, the results indicate that the microwave-transmission properties of the samples are better than ordinary concrete, selecting raw material and controlling moisture content are the keys."
4,10,71,Civil , Transparent Concrete  , Optical properties measurements; daylighting; advanced envelope materials; building integration        ,"This paper presents an approach to measure, characterize and simulate photometric performances of light transmission efficiency of an innovative transparent concrete panel for facades. The transparency was obtained by a texture of PMMA resin insertions in the fiber reinforced concrete panel. In the first part of the paper integrating sphere measurements were collected to derive spectral optical properties of the panel. The optical properties of a specimen were measured for incidence angles between normal and 60 degrees and the spectral results were reported. The data collected during the measures were used to: create and validate a simplified Radiance model of the panel and to optimize simulation parameters to estimate properly the total internal reflections effects thought the PMMA resin insertions. (C) 2012 The Authors. Published by Elsevier Ltd."
4,10,71,Civil , Transparent Concrete  , Transparent concrete; optical fiber; structural properties        ,"Transparent concrete is a cement-based building material which has optical properties due to the embedded light transmitting elements within the composite. In this study, the design of transparent concrete, its mechanical properties, light transmission properties of optical fibers and the use of optic fibers were discussed. The study was performed as a literature review, and it was focused on the light absorption of translucent concrete, transmission, the mechanism and losses in the transmission. Information was given about their strength, materials and proportions. As a result, it was determined that the lighting power consumption will be reduced by utilizing the sun as the light source in buildings by the use of transparent concrete. Moreover, it is seen that it provides architecturally aesthetic structures."
